_id,ID_ACTIVIDAD,NOMBRE,ID_EVENTO,EVENTO,DESCRIPCION,ACCESO_MIN,ID_LUGAR,OTROS_LUGARES,HORARIO,TELEFONO,F_INICIO,F_FIN,DESTINATARIOS,DESTINATARIOS_DESCRIPCION,DIRECCION_WEB,E_MAIL,CATEGORIA,ESPECIALIDAD,ORGANIZA
1023,101903,CURSO: INICIACIÓN AL DESCENSO DE CAÑONES,42706,"Se trata de un conjunto de acciones formativas dirigidas a jóvenes entre 16 y 35 años destinadas a aumentar la capacitación laboral y el desarrollo de habilidades laborales. Son cursos subvencionados por el Área de Juventud a un coste para el alumno muy inferior al coste normal en el mercado.<br>Casi todos los cursos son en horario de TARDE. <br>Este año se podrán hacer también las INSCRIPCIONES ON LINE, además de consultar los detalles y las plazas disponibles: https://apps.malaga.eu/inter/gca/edicion_ts/ayuda/ocupacion  Para más información en: 900 100 118 o 951926067 o en juventud@malaga.eu","El alumn@ deberá adquirir las siguientes Competencias:<br>
Conocer una profesión de creación reciente que se está convirtiendo en una de las más solicitadas por las empresas que desean iniciar su implantación real en Internet.<br> Aprender a utilizar las herramientas adecuadas para representar a una empresa en la red y para comunicarse con los usuarios de la web 2.0.",S,0,Rocódromos al aire libre y espacios en roca natural,Fines de semana: sábado y domingo,951926067<br>951926098<br>900100118,18/04/2021 00:00:00,26/04/2021 00:00:00,JU,JUVENIL,www.juventud.malaga.eu,juventud@malaga.eu,Perfiles,Joven,""
1024,101903,CURSO: INICIACIÓN AL DESCENSO DE CAÑONES,42706,"Se trata de un conjunto de acciones formativas dirigidas a jóvenes entre 16 y 35 años destinadas a aumentar la capacitación laboral y el desarrollo de habilidades laborales. Son cursos subvencionados por el Área de Juventud a un coste para el alumno muy inferior al coste normal en el mercado.<br>Casi todos los cursos son en horario de TARDE. <br>Este año se podrán hacer también las INSCRIPCIONES ON LINE, además de consultar los detalles y las plazas disponibles: https://apps.malaga.eu/inter/gca/edicion_ts/ayuda/ocupacion  Para más información en: 900 100 118 o 951926067 o en juventud@malaga.eu","El alumn@ deberá adquirir las siguientes Competencias:<br>
Conocer una profesión de creación reciente que se está convirtiendo en una de las más solicitadas por las empresas que desean iniciar su implantación real en Internet.<br> Aprender a utilizar las herramientas adecuadas para representar a una empresa en la red y para comunicarse con los usuarios de la web 2.0.",S,0,Rocódromos al aire libre y espacios en roca natural,Fines de semana: sábado y domingo,951926067<br>951926098<br>900100118,18/04/2021 00:00:00,26/04/2021 00:00:00,JU,JUVENIL,www.juventud.malaga.eu,juventud@malaga.eu,TemasWeb,Juventud,""
1025,101904,CURSO: COMUNITY MANAGER EN LA WEB 2.0,42706,"Se trata de un conjunto de acciones formativas dirigidas a jóvenes entre 16 y 35 años destinadas a aumentar la capacitación laboral y el desarrollo de habilidades laborales. Son cursos subvencionados por el Área de Juventud a un coste para el alumno muy inferior al coste normal en el mercado.<br>Casi todos los cursos son en horario de TARDE. <br>Este año se podrán hacer también las INSCRIPCIONES ON LINE, además de consultar los detalles y las plazas disponibles: https://apps.malaga.eu/inter/gca/edicion_ts/ayuda/ocupacion  Para más información en: 900 100 118 o 951926067 o en juventud@malaga.eu","El alumn@ deberá adquirir las siguientes Competencias:<br>
Conocer una profesión de creación reciente que se está convirtiendo en una de las más solicitadas por las empresas que desean iniciar su implantación real en Internet.<br> Aprender a utilizar las herramientas adecuadas para representar a una empresa en la red y para comunicarse con los usuarios de la web 2.0.",S,0,"Academia Ntra. Sra. de la Esperanza.Camino de Suárez, 71 Málaga","De Lunes a Viernes, de 17:00 a 20:00 Horas.",951926067<br>951926098<br>900100118,20/04/2021 00:00:00,04/05/2021 00:00:00,JU,JUVENIL,www.juventud.malaga.eu,juventud@malaga.eu,Cursos y talleres,Otros,""
1026,101904,CURSO: COMUNITY MANAGER EN LA WEB 2.0,42706,"Se trata de un conjunto de acciones formativas dirigidas a jóvenes entre 16 y 35 años destinadas a aumentar la capacitación laboral y el desarrollo de habilidades laborales. Son cursos subvencionados por el Área de Juventud a un coste para el alumno muy inferior al coste normal en el mercado.<br>Casi todos los cursos son en horario de TARDE. <br>Este año se podrán hacer también las INSCRIPCIONES ON LINE, además de consultar los detalles y las plazas disponibles: https://apps.malaga.eu/inter/gca/edicion_ts/ayuda/ocupacion  Para más información en: 900 100 118 o 951926067 o en juventud@malaga.eu","El alumn@ deberá adquirir las siguientes Competencias:<br>
Conocer una profesión de creación reciente que se está convirtiendo en una de las más solicitadas por las empresas que desean iniciar su implantación real en Internet.<br> Aprender a utilizar las herramientas adecuadas para representar a una empresa en la red y para comunicarse con los usuarios de la web 2.0.",S,0,"Academia Ntra. Sra. de la Esperanza.Camino de Suárez, 71 Málaga","De Lunes a Viernes, de 17:00 a 20:00 Horas.",951926067<br>951926098<br>900100118,20/04/2021 00:00:00,04/05/2021 00:00:00,JU,JUVENIL,www.juventud.malaga.eu,juventud@malaga.eu,TemasWeb,Juventud,""
1027,101904,CURSO: COMUNITY MANAGER EN LA WEB 2.0,42706,"Se trata de un conjunto de acciones formativas dirigidas a jóvenes entre 16 y 35 años destinadas a aumentar la capacitación laboral y el desarrollo de habilidades laborales. Son cursos subvencionados por el Área de Juventud a un coste para el alumno muy inferior al coste normal en el mercado.<br>Casi todos los cursos son en horario de TARDE. <br>Este año se podrán hacer también las INSCRIPCIONES ON LINE, además de consultar los detalles y las plazas disponibles: https://apps.malaga.eu/inter/gca/edicion_ts/ayuda/ocupacion  Para más información en: 900 100 118 o 951926067 o en juventud@malaga.eu","El alumn@ deberá adquirir las siguientes Competencias:<br>
Conocer una profesión de creación reciente que se está convirtiendo en una de las más solicitadas por las empresas que desean iniciar su implantación real en Internet.<br> Aprender a utilizar las herramientas adecuadas para representar a una empresa en la red y para comunicarse con los usuarios de la web 2.0.",S,0,"Academia Ntra. Sra. de la Esperanza.Camino de Suárez, 71 Málaga","De Lunes a Viernes, de 17:00 a 20:00 Horas.",951926067<br>951926098<br>900100118,20/04/2021 00:00:00,04/05/2021 00:00:00,JU,JUVENIL,www.juventud.malaga.eu,juventud@malaga.eu,Perfiles,Joven,""
1028,101904,CURSO: COMUNITY MANAGER EN LA WEB 2.0,42706,"Se trata de un conjunto de acciones formativas dirigidas a jóvenes entre 16 y 35 años destinadas a aumentar la capacitación laboral y el desarrollo de habilidades laborales. Son cursos subvencionados por el Área de Juventud a un coste para el alumno muy inferior al coste normal en el mercado.<br>Casi todos los cursos son en horario de TARDE. <br>Este año se podrán hacer también las INSCRIPCIONES ON LINE, además de consultar los detalles y las plazas disponibles: https://apps.malaga.eu/inter/gca/edicion_ts/ayuda/ocupacion  Para más información en: 900 100 118 o 951926067 o en juventud@malaga.eu","El alumn@ deberá adquirir las siguientes Competencias:<br>
Conocer una profesión de creación reciente que se está convirtiendo en una de las más solicitadas por las empresas que desean iniciar su implantación real en Internet.<br> Aprender a utilizar las herramientas adecuadas para representar a una empresa en la red y para comunicarse con los usuarios de la web 2.0.",S,0,"Academia Ntra. Sra. de la Esperanza.Camino de Suárez, 71 Málaga","De Lunes a Viernes, de 17:00 a 20:00 Horas.",951926067<br>951926098<br>900100118,20/04/2021 00:00:00,04/05/2021 00:00:00,JU,JUVENIL,www.juventud.malaga.eu,juventud@malaga.eu,Hechos de Vida,Quiero aprender,""
1029,101905,CURSO: MONITOR/A DE CAMPAMENTO BILINGÜE,42706,"Se trata de un conjunto de acciones formativas dirigidas a jóvenes entre 16 y 35 años destinadas a aumentar la capacitación laboral y el desarrollo de habilidades laborales. Son cursos subvencionados por el Área de Juventud a un coste para el alumno muy inferior al coste normal en el mercado.<br>Casi todos los cursos son en horario de TARDE. <br>Este año se podrán hacer también las INSCRIPCIONES ON LINE, además de consultar los detalles y las plazas disponibles: https://apps.malaga.eu/inter/gca/edicion_ts/ayuda/ocupacion  Para más información en: 900 100 118 o 951926067 o en juventud@malaga.eu",Los alumn@s con este módulo adquirirán las técnicas y habilidades necesarias para intervenir como monitor de campamento bilingüe.,S,0,"Calle Jimera de libar, 25. 29005 Málaga","De Lunes a Viernes, de 17:00 a 21:00 Horas.",951926067<br>951926098<br>900100118,27/04/2021 00:00:00,11/05/2021 00:00:00,JU,JUVENIL,www.juventud.malaga.eu,juventud@malaga.eu,Cursos y talleres,Otros,""
1030,101905,CURSO: MONITOR/A DE CAMPAMENTO BILINGÜE,42706,"Se trata de un conjunto de acciones formativas dirigidas a jóvenes entre 16 y 35 años destinadas a aumentar la capacitación laboral y el desarrollo de habilidades laborales. Son cursos subvencionados por el Área de Juventud a un coste para el alumno muy inferior al coste normal en el mercado.<br>Casi todos los cursos son en horario de TARDE. <br>Este año se podrán hacer también las INSCRIPCIONES ON LINE, además de consultar los detalles y las plazas disponibles: https://apps.malaga.eu/inter/gca/edicion_ts/ayuda/ocupacion  Para más información en: 900 100 118 o 951926067 o en juventud@malaga.eu",Los alumn@s con este módulo adquirirán las técnicas y habilidades necesarias para intervenir como monitor de campamento bilingüe.,S,0,"Calle Jimera de libar, 25. 29005 Málaga","De Lunes a Viernes, de 17:00 a 21:00 Horas.",951926067<br>951926098<br>900100118,27/04/2021 00:00:00,11/05/2021 00:00:00,JU,JUVENIL,www.juventud.malaga.eu,juventud@malaga.eu,TemasWeb,Juventud,""
1031,101905,CURSO: MONITOR/A DE CAMPAMENTO BILINGÜE,42706,"Se trata de un conjunto de acciones formativas dirigidas a jóvenes entre 16 y 35 años destinadas a aumentar la capacitación laboral y el desarrollo de habilidades laborales. Son cursos subvencionados por el Área de Juventud a un coste para el alumno muy inferior al coste normal en el mercado.<br>Casi todos los cursos son en horario de TARDE. <br>Este año se podrán hacer también las INSCRIPCIONES ON LINE, además de consultar los detalles y las plazas disponibles: https://apps.malaga.eu/inter/gca/edicion_ts/ayuda/ocupacion  Para más información en: 900 100 118 o 951926067 o en juventud@malaga.eu",Los alumn@s con este módulo adquirirán las técnicas y habilidades necesarias para intervenir como monitor de campamento bilingüe.,S,0,"Calle Jimera de libar, 25. 29005 Málaga","De Lunes a Viernes, de 17:00 a 21:00 Horas.",951926067<br>951926098<br>900100118,27/04/2021 00:00:00,11/05/2021 00:00:00,JU,JUVENIL,www.juventud.malaga.eu,juventud@malaga.eu,Perfiles,Joven,""
1032,101905,CURSO: MONITOR/A DE CAMPAMENTO BILINGÜE,42706,"Se trata de un conjunto de acciones formativas dirigidas a jóvenes entre 16 y 35 años destinadas a aumentar la capacitación laboral y el desarrollo de habilidades laborales. Son cursos subvencionados por el Área de Juventud a un coste para el alumno muy inferior al coste normal en el mercado.<br>Casi todos los cursos son en horario de TARDE. <br>Este año se podrán hacer también las INSCRIPCIONES ON LINE, además de consultar los detalles y las plazas disponibles: https://apps.malaga.eu/inter/gca/edicion_ts/ayuda/ocupacion  Para más información en: 900 100 118 o 951926067 o en juventud@malaga.eu",Los alumn@s con este módulo adquirirán las técnicas y habilidades necesarias para intervenir como monitor de campamento bilingüe.,S,0,"Calle Jimera de libar, 25. 29005 Málaga","De Lunes a Viernes, de 17:00 a 21:00 Horas.",951926067<br>951926098<br>900100118,27/04/2021 00:00:00,11/05/2021 00:00:00,JU,JUVENIL,www.juventud.malaga.eu,juventud@malaga.eu,Hechos de Vida,Quiero aprender,""
1033,101906,CURSO: AZAFATA/O DE CONGRESOS,42706,"Se trata de un conjunto de acciones formativas dirigidas a jóvenes entre 16 y 35 años destinadas a aumentar la capacitación laboral y el desarrollo de habilidades laborales. Son cursos subvencionados por el Área de Juventud a un coste para el alumno muy inferior al coste normal en el mercado.<br>Casi todos los cursos son en horario de TARDE. <br>Este año se podrán hacer también las INSCRIPCIONES ON LINE, además de consultar los detalles y las plazas disponibles: https://apps.malaga.eu/inter/gca/edicion_ts/ayuda/ocupacion  Para más información en: 900 100 118 o 951926067 o en juventud@malaga.eu",Proporcionar los conocimientos teóricos y prácticos imprescindibles para trabajar como Azafata/o de Congresos.,S,2770,"","De Lunes a Viernes, de 17:00 a 20:00 Horas.",951926067<br>951926098<br>900100118,04/05/2021 00:00:00,29/05/2021 00:00:00,JU,JUVENIL,www.juventud.malaga.eu,juventud@malaga.eu,Cursos y talleres,Otros,""
1034,101906,CURSO: AZAFATA/O DE CONGRESOS,42706,"Se trata de un conjunto de acciones formativas dirigidas a jóvenes entre 16 y 35 años destinadas a aumentar la capacitación laboral y el desarrollo de habilidades laborales. Son cursos subvencionados por el Área de Juventud a un coste para el alumno muy inferior al coste normal en el mercado.<br>Casi todos los cursos son en horario de TARDE. <br>Este año se podrán hacer también las INSCRIPCIONES ON LINE, además de consultar los detalles y las plazas disponibles: https://apps.malaga.eu/inter/gca/edicion_ts/ayuda/ocupacion  Para más información en: 900 100 118 o 951926067 o en juventud@malaga.eu",Proporcionar los conocimientos teóricos y prácticos imprescindibles para trabajar como Azafata/o de Congresos.,S,2770,"","De Lunes a Viernes, de 17:00 a 20:00 Horas.",951926067<br>951926098<br>900100118,04/05/2021 00:00:00,29/05/2021 00:00:00,JU,JUVENIL,www.juventud.malaga.eu,juventud@malaga.eu,Hechos de Vida,Quiero aprender,""
1035,101906,CURSO: AZAFATA/O DE CONGRESOS,42706,"Se trata de un conjunto de acciones formativas dirigidas a jóvenes entre 16 y 35 años destinadas a aumentar la capacitación laboral y el desarrollo de habilidades laborales. Son cursos subvencionados por el Área de Juventud a un coste para el alumno muy inferior al coste normal en el mercado.<br>Casi todos los cursos son en horario de TARDE. <br>Este año se podrán hacer también las INSCRIPCIONES ON LINE, además de consultar los detalles y las plazas disponibles: https://apps.malaga.eu/inter/gca/edicion_ts/ayuda/ocupacion  Para más información en: 900 100 118 o 951926067 o en juventud@malaga.eu",Proporcionar los conocimientos teóricos y prácticos imprescindibles para trabajar como Azafata/o de Congresos.,S,2770,"","De Lunes a Viernes, de 17:00 a 20:00 Horas.",951926067<br>951926098<br>900100118,04/05/2021 00:00:00,29/05/2021 00:00:00,JU,JUVENIL,www.juventud.malaga.eu,juventud@malaga.eu,TemasWeb,Juventud,""
1036,101906,CURSO: AZAFATA/O DE CONGRESOS,42706,"Se trata de un conjunto de acciones formativas dirigidas a jóvenes entre 16 y 35 años destinadas a aumentar la capacitación laboral y el desarrollo de habilidades laborales. Son cursos subvencionados por el Área de Juventud a un coste para el alumno muy inferior al coste normal en el mercado.<br>Casi todos los cursos son en horario de TARDE. <br>Este año se podrán hacer también las INSCRIPCIONES ON LINE, además de consultar los detalles y las plazas disponibles: https://apps.malaga.eu/inter/gca/edicion_ts/ayuda/ocupacion  Para más información en: 900 100 118 o 951926067 o en juventud@malaga.eu",Proporcionar los conocimientos teóricos y prácticos imprescindibles para trabajar como Azafata/o de Congresos.,S,2770,"","De Lunes a Viernes, de 17:00 a 20:00 Horas.",951926067<br>951926098<br>900100118,04/05/2021 00:00:00,29/05/2021 00:00:00,JU,JUVENIL,www.juventud.malaga.eu,juventud@malaga.eu,Perfiles,Joven,""
1037,101907,CURSO: DISEÑO DE PÁGINAS WEB CON WORDPRESS,42706,"Se trata de un conjunto de acciones formativas dirigidas a jóvenes entre 16 y 35 años destinadas a aumentar la capacitación laboral y el desarrollo de habilidades laborales. Son cursos subvencionados por el Área de Juventud a un coste para el alumno muy inferior al coste normal en el mercado.<br>Casi todos los cursos son en horario de TARDE. <br>Este año se podrán hacer también las INSCRIPCIONES ON LINE, además de consultar los detalles y las plazas disponibles: https://apps.malaga.eu/inter/gca/edicion_ts/ayuda/ocupacion  Para más información en: 900 100 118 o 951926067 o en juventud@malaga.eu","Está dirigido a todas aquellas personas interesadas en aprender a diseñar páginas Web utilizando las tecnologías de última generación adaptativas. <br>
Curso se centra en el desarrollo y diseño de páginas web utilizando estándares y nuevos lenguajes semánticos de una manera ágil, escalable y productiva.",S,0,"Academia Ntra. Sra. De la Esperanza, S.L. C/Camino de Suárez, 71. 29010 Málaga","De Lunes a Viernes, de 17:00 a 20:00 Horas.",951926067<br>951926098<br>900100118,05/05/2021 00:00:00,18/05/2021 00:00:00,JU,JUVENIL,www.juventud.malaga.eu,juventud@malaga.eu,Hechos de Vida,Quiero aprender,""
1038,101907,CURSO: DISEÑO DE PÁGINAS WEB CON WORDPRESS,42706,"Se trata de un conjunto de acciones formativas dirigidas a jóvenes entre 16 y 35 años destinadas a aumentar la capacitación laboral y el desarrollo de habilidades laborales. Son cursos subvencionados por el Área de Juventud a un coste para el alumno muy inferior al coste normal en el mercado.<br>Casi todos los cursos son en horario de TARDE. <br>Este año se podrán hacer también las INSCRIPCIONES ON LINE, además de consultar los detalles y las plazas disponibles: https://apps.malaga.eu/inter/gca/edicion_ts/ayuda/ocupacion  Para más información en: 900 100 118 o 951926067 o en juventud@malaga.eu","Está dirigido a todas aquellas personas interesadas en aprender a diseñar páginas Web utilizando las tecnologías de última generación adaptativas. <br>
Curso se centra en el desarrollo y diseño de páginas web utilizando estándares y nuevos lenguajes semánticos de una manera ágil, escalable y productiva.",S,0,"Academia Ntra. Sra. De la Esperanza, S.L. C/Camino de Suárez, 71. 29010 Málaga","De Lunes a Viernes, de 17:00 a 20:00 Horas.",951926067<br>951926098<br>900100118,05/05/2021 00:00:00,18/05/2021 00:00:00,JU,JUVENIL,www.juventud.malaga.eu,juventud@malaga.eu,TemasWeb,Juventud,""
1039,101907,CURSO: DISEÑO DE PÁGINAS WEB CON WORDPRESS,42706,"Se trata de un conjunto de acciones formativas dirigidas a jóvenes entre 16 y 35 años destinadas a aumentar la capacitación laboral y el desarrollo de habilidades laborales. Son cursos subvencionados por el Área de Juventud a un coste para el alumno muy inferior al coste normal en el mercado.<br>Casi todos los cursos son en horario de TARDE. <br>Este año se podrán hacer también las INSCRIPCIONES ON LINE, además de consultar los detalles y las plazas disponibles: https://apps.malaga.eu/inter/gca/edicion_ts/ayuda/ocupacion  Para más información en: 900 100 118 o 951926067 o en juventud@malaga.eu","Está dirigido a todas aquellas personas interesadas en aprender a diseñar páginas Web utilizando las tecnologías de última generación adaptativas. <br>
Curso se centra en el desarrollo y diseño de páginas web utilizando estándares y nuevos lenguajes semánticos de una manera ágil, escalable y productiva.",S,0,"Academia Ntra. Sra. De la Esperanza, S.L. C/Camino de Suárez, 71. 29010 Málaga","De Lunes a Viernes, de 17:00 a 20:00 Horas.",951926067<br>951926098<br>900100118,05/05/2021 00:00:00,18/05/2021 00:00:00,JU,JUVENIL,www.juventud.malaga.eu,juventud@malaga.eu,Perfiles,Joven,""
1040,101907,CURSO: DISEÑO DE PÁGINAS WEB CON WORDPRESS,42706,"Se trata de un conjunto de acciones formativas dirigidas a jóvenes entre 16 y 35 años destinadas a aumentar la capacitación laboral y el desarrollo de habilidades laborales. Son cursos subvencionados por el Área de Juventud a un coste para el alumno muy inferior al coste normal en el mercado.<br>Casi todos los cursos son en horario de TARDE. <br>Este año se podrán hacer también las INSCRIPCIONES ON LINE, además de consultar los detalles y las plazas disponibles: https://apps.malaga.eu/inter/gca/edicion_ts/ayuda/ocupacion  Para más información en: 900 100 118 o 951926067 o en juventud@malaga.eu","Está dirigido a todas aquellas personas interesadas en aprender a diseñar páginas Web utilizando las tecnologías de última generación adaptativas. <br>
Curso se centra en el desarrollo y diseño de páginas web utilizando estándares y nuevos lenguajes semánticos de una manera ágil, escalable y productiva.",S,0,"Academia Ntra. Sra. De la Esperanza, S.L. C/Camino de Suárez, 71. 29010 Málaga","De Lunes a Viernes, de 17:00 a 20:00 Horas.",951926067<br>951926098<br>900100118,05/05/2021 00:00:00,18/05/2021 00:00:00,JU,JUVENIL,www.juventud.malaga.eu,juventud@malaga.eu,Cursos y talleres,Otros,""
1041,101912,"Musical - Cabaret: <B>""ABSURDO CABARET""</B> ",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ</b><BR>
<B>Autor y Dirección:</B> Javier Muñoz <BR><BR>

<b>""Absurdo Cabaret""</b> es una obra original de Teatro Musical/Cabaret escrita y dirigida por Javier Muñoz, que narra la historia de una Bailarina que desaparece de una sala de fiestas de Madrid: ""Pigiron Club"". Su compañero sentimental apunta a principal sospechoso. Aunque el devenir de los acontecimientos, parecen demostrar que nada es lo que parece... Cantantes, Bailarines e Intérpretes crean un ambiente sórdido y lúgubre en este cabaret nocturno...<br><br>

Instagram: https://www.instagram.com/javidancing/?hl=es",S,2770,"",20:30 horas,"951 92 60 98
",24/04/2021 00:00:00,24/04/2021 00:00:00,AD,ADULTOS,www.facebook.com/javiermunoz.bailemusicales,javierbaileymusicales@gmail.com,Espectaculos,Musical,GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ
1042,101912,"Musical - Cabaret: <B>""ABSURDO CABARET""</B> ",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ</b><BR>
<B>Autor y Dirección:</B> Javier Muñoz <BR><BR>

<b>""Absurdo Cabaret""</b> es una obra original de Teatro Musical/Cabaret escrita y dirigida por Javier Muñoz, que narra la historia de una Bailarina que desaparece de una sala de fiestas de Madrid: ""Pigiron Club"". Su compañero sentimental apunta a principal sospechoso. Aunque el devenir de los acontecimientos, parecen demostrar que nada es lo que parece... Cantantes, Bailarines e Intérpretes crean un ambiente sórdido y lúgubre en este cabaret nocturno...<br><br>

Instagram: https://www.instagram.com/javidancing/?hl=es",S,2770,"",20:30 horas,"951 92 60 98
",24/04/2021 00:00:00,24/04/2021 00:00:00,AD,ADULTOS,www.facebook.com/javiermunoz.bailemusicales,javierbaileymusicales@gmail.com,Colectivo,Mayores,GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ
1043,101912,"Musical - Cabaret: <B>""ABSURDO CABARET""</B> ",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ</b><BR>
<B>Autor y Dirección:</B> Javier Muñoz <BR><BR>

<b>""Absurdo Cabaret""</b> es una obra original de Teatro Musical/Cabaret escrita y dirigida por Javier Muñoz, que narra la historia de una Bailarina que desaparece de una sala de fiestas de Madrid: ""Pigiron Club"". Su compañero sentimental apunta a principal sospechoso. Aunque el devenir de los acontecimientos, parecen demostrar que nada es lo que parece... Cantantes, Bailarines e Intérpretes crean un ambiente sórdido y lúgubre en este cabaret nocturno...<br><br>

Instagram: https://www.instagram.com/javidancing/?hl=es",S,2770,"",20:30 horas,"951 92 60 98
",24/04/2021 00:00:00,24/04/2021 00:00:00,AD,ADULTOS,www.facebook.com/javiermunoz.bailemusicales,javierbaileymusicales@gmail.com,Colectivo,Igualdad,GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ
1044,101912,"Musical - Cabaret: <B>""ABSURDO CABARET""</B> ",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ</b><BR>
<B>Autor y Dirección:</B> Javier Muñoz <BR><BR>

<b>""Absurdo Cabaret""</b> es una obra original de Teatro Musical/Cabaret escrita y dirigida por Javier Muñoz, que narra la historia de una Bailarina que desaparece de una sala de fiestas de Madrid: ""Pigiron Club"". Su compañero sentimental apunta a principal sospechoso. Aunque el devenir de los acontecimientos, parecen demostrar que nada es lo que parece... Cantantes, Bailarines e Intérpretes crean un ambiente sórdido y lúgubre en este cabaret nocturno...<br><br>

Instagram: https://www.instagram.com/javidancing/?hl=es",S,2770,"",20:30 horas,"951 92 60 98
",24/04/2021 00:00:00,24/04/2021 00:00:00,AD,ADULTOS,www.facebook.com/javiermunoz.bailemusicales,javierbaileymusicales@gmail.com,TemasWeb,Cultura y educaci¿n,GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ
1045,101912,"Musical - Cabaret: <B>""ABSURDO CABARET""</B> ",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ</b><BR>
<B>Autor y Dirección:</B> Javier Muñoz <BR><BR>

<b>""Absurdo Cabaret""</b> es una obra original de Teatro Musical/Cabaret escrita y dirigida por Javier Muñoz, que narra la historia de una Bailarina que desaparece de una sala de fiestas de Madrid: ""Pigiron Club"". Su compañero sentimental apunta a principal sospechoso. Aunque el devenir de los acontecimientos, parecen demostrar que nada es lo que parece... Cantantes, Bailarines e Intérpretes crean un ambiente sórdido y lúgubre en este cabaret nocturno...<br><br>

Instagram: https://www.instagram.com/javidancing/?hl=es",S,2770,"",20:30 horas,"951 92 60 98
",24/04/2021 00:00:00,24/04/2021 00:00:00,AD,ADULTOS,www.facebook.com/javiermunoz.bailemusicales,javierbaileymusicales@gmail.com,TemasWeb,Juventud,GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ
1046,101912,"Musical - Cabaret: <B>""ABSURDO CABARET""</B> ",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ</b><BR>
<B>Autor y Dirección:</B> Javier Muñoz <BR><BR>

<b>""Absurdo Cabaret""</b> es una obra original de Teatro Musical/Cabaret escrita y dirigida por Javier Muñoz, que narra la historia de una Bailarina que desaparece de una sala de fiestas de Madrid: ""Pigiron Club"". Su compañero sentimental apunta a principal sospechoso. Aunque el devenir de los acontecimientos, parecen demostrar que nada es lo que parece... Cantantes, Bailarines e Intérpretes crean un ambiente sórdido y lúgubre en este cabaret nocturno...<br><br>

Instagram: https://www.instagram.com/javidancing/?hl=es",S,2770,"",20:30 horas,"951 92 60 98
",24/04/2021 00:00:00,24/04/2021 00:00:00,AD,ADULTOS,www.facebook.com/javiermunoz.bailemusicales,javierbaileymusicales@gmail.com,Colectivo,Juvenil,GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ
1047,101912,"Musical - Cabaret: <B>""ABSURDO CABARET""</B> ",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ</b><BR>
<B>Autor y Dirección:</B> Javier Muñoz <BR><BR>

<b>""Absurdo Cabaret""</b> es una obra original de Teatro Musical/Cabaret escrita y dirigida por Javier Muñoz, que narra la historia de una Bailarina que desaparece de una sala de fiestas de Madrid: ""Pigiron Club"". Su compañero sentimental apunta a principal sospechoso. Aunque el devenir de los acontecimientos, parecen demostrar que nada es lo que parece... Cantantes, Bailarines e Intérpretes crean un ambiente sórdido y lúgubre en este cabaret nocturno...<br><br>

Instagram: https://www.instagram.com/javidancing/?hl=es",S,2770,"",20:30 horas,"951 92 60 98
",24/04/2021 00:00:00,24/04/2021 00:00:00,AD,ADULTOS,www.facebook.com/javiermunoz.bailemusicales,javierbaileymusicales@gmail.com,Perfiles,Joven,GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ
